time,dt,right_theta,dtheta
10.1000505,1.00E-09,1.11773836,0.000101002
10.11005055,1.00E-09,1.118778733,0.000101102
10.1200506,1.00E-09,1.119949956,0.000101202
10.13005065,1.00E-09,1.121147095,0.000101302
10.1400507,1.00E-09,1.122263597,0.000101402
10.15005075,1.00E-09,1.123200789,0.000101502
10.1600508,1.00E-09,1.123876608,0.000101602
10.17005085,1.00E-09,1.124232782,0.000101702
10.1800509,1.00E-09,1.124239843,0.000101802
10.19005095,1.00E-09,1.123899533,0.000101902
10.200051,1.00E-09,1.123244433,0.000102002
10.21005105,1.00E-09,1.122334845,0.000102102
10.2200511,1.00E-09,1.121253255,0.000102202
10.23005115,1.00E-09,1.120096856,0.000102302
10.2400512,1.00E-09,1.11896883,0.000102402
10.25005125,1.00E-09,1.117969142,0.000102502
10.2600513,1.00E-09,1.117185688,0.000102602
10.27005135,1.00E-09,1.116686557,0.000102702
10.2800514,1.00E-09,1.116514103,0.000102802
10.29005145,1.00E-09,1.116681344,0.000102902
10.3000515,1.00E-09,1.117170992,0.000103002
10.31005155,1.00E-09,1.117937203,0.000103102
10.3200516,1.00E-09,1.118909858,0.000103202
10.33005165,1.00E-09,1.120000987,0.000103302
10.3400517,1.00E-09,1.121112748,0.000103402
10.35005175,1.00E-09,1.122146216,0.000103502
10.3600518,1.00E-09,1.123010205,0.000103602
10.37005185,1.00E-09,1.123629317,0.000103702
10.3800519,1.00E-09,1.123950519,0.000103802
10.39005195,1.00E-09,1.123947664,0.000103902
10.400052,1.00E-09,1.12362359,0.000104002
10.41005205,1.00E-09,1.123009623,0.000104102
10.4200521,1.00E-09,1.122162564,0.000104202
10.43005215,1.00E-09,1.121159443,0.000104302
10.4400522,1.00E-09,1.12009053,0.000104402
10.45005225,1.00E-09,1.119051215,0.000104502
10.4600523,1.00E-09,1.118133513,0.000104602
10.47005235,1.00E-09,1.117417911,0.000104702
10.4800524,1.00E-09,1.116966306,0.000104802
10.49005245,1.00E-09,1.116816637,0.000104902
10.5000525,1.00E-09,1.11697969,0.000105002
10.51005255,1.00E-09,1.117438352,0.000105102
10.5200526,1.00E-09,1.118149355,0.000105202
10.53005265,1.00E-09,1.119047348,0.000105302
10.5400527,1.00E-09,1.120050917,0.000105402
10.55005275,1.00E-09,1.121069981,0.000105502
10.5600528,1.00E-09,1.122013901,0.000105602
10.57005285,1.00E-09,1.122799552,0.000105702
10.5800529,1.00E-09,1.123358655,0.000105802
10.59005295,1.00E-09,1.123643694,0.000105902
10.600053,1.00E-09,1.123631938,0.000106002
10.61005305,1.00E-09,1.12332721,0.000106102
10.6200531,1.00E-09,1.122759291,0.000106202
10.63005315,1.00E-09,1.121981025,0.000106302
10.6400532,1.00E-09,1.12106342,0.000106402
10.65005325,1.00E-09,1.120089181,0.000106502
10.6600533,1.00E-09,1.119145271,0.000106602
10.67005335,1.00E-09,1.118315157,0.000106702
10.6800534,1.00E-09,1.117671426,0.000106802
10.69005345,1.00E-09,1.117269434,0.000106902
10.7000535,1.00E-09,1.117142531,0.000107002
10.71005355,1.00E-09,1.117299292,0.000107102
10.7200536,1.00E-09,1.117722976,0.000107202
10.73005365,1.00E-09,1.118373263,0.000107302
10.7400537,1.00E-09,1.119190079,0.000107402
10.75005375,1.00E-09,1.120099153,0.000107502
10.7600538,1.00E-09,1.121018792,0.000107602
10.77005385,1.00E-09,1.121867242,0.000107702
10.7800539,1.00E-09,1.122569967,0.000107802
10.79005395,1.00E-09,1.123066204,0.000107902
10.800054,1.00E-09,1.123314198,0.000108002
10.81005405,1.00E-09,1.123294695,0.000108102
10.8200541,1.00E-09,1.123012381,0.000108202
10.83005415,1.00E-09,1.122495201,0.000108302
10.8400542,1.00E-09,1.121791609,0.000108402
10.85005425,1.00E-09,1.120966054,0.000108502
10.8600543,1.00E-09,1.12009309,0.000108602
10.87005435,1.00E-09,1.119250659,0.000108702
10.8800544,1.00E-09,1.118513142,0.000108802
10.89005445,1.00E-09,1.117944788,0.000108902
10.9000545,1.00E-09,1.117594112,0.000109002
10.91005455,1.00E-09,1.117489736,0.000109102
10.9200546,1.00E-09,1.117638058,0.000109202
10.93005465,1.00E-09,1.118022922,0.000109302
10.9400547,1.00E-09,1.118607314,0.000109402
10.95005475,1.00E-09,1.11933691,0.000109502
10.9600548,1.00E-09,1.120145133,0.000109602
10.97005485,1.00E-09,1.120959253,0.000109702
10.9800549,1.00E-09,1.121706944,0.000109802
10.99005495,1.00E-09,1.122322729,0.000109902
11.000055,1.00E-09,1.122753705,0.000110002
11.01005505,1.00E-09,1.12296408,0.000110102
11.0200551,1.00E-09,1.122938107,0.000110202
11.03005515,1.00E-09,1.122681205,0.000110302
11.0400552,1.00E-09,1.122219195,0.000110402
11.05005525,1.00E-09,1.121595732,0.000110502
11.0600553,1.00E-09,1.120868205,0.000110602
11.07005535,1.00E-09,1.120102478,0.000110702
11.0800554,1.00E-09,1.119366941,0.000110802
11.09005545,1.00E-09,1.118726407,0.000110902
11.1000555,1.00E-09,1.118236407,0.000111002
11.11005555,1.00E-09,1.117938357,0.000111102
11.1200556,1.00E-09,1.117856053,0.000111202
11.13005565,1.00E-09,1.117993775,0.000111302
11.1400557,1.00E-09,1.118336158,0.000111402
11.15005575,1.00E-09,1.11884984,0.000111502
11.1600558,1.00E-09,1.11948669,0.000111602
11.17005585,1.00E-09,1.120188333,0.000111702
11.1800559,1.00E-09,1.120891516,0.000111802
11.19005595,1.00E-09,1.121533827,0.000111902
11.200056,1.00E-09,1.122059252,0.000112002
11.21005605,1.00E-09,1.122423046,0.000112102
11.2200561,1.00E-09,1.122595532,0.000112202
11.23005615,1.00E-09,1.122564476,0.000112302
11.2400562,1.00E-09,1.122335887,0.000112402
11.25005625,1.00E-09,1.121933183,0.000112502
11.2600563,1.00E-09,1.121394833,0.000112602
11.27005635,1.00E-09,1.120770714,0.000112702
11.2800564,1.00E-09,1.12011751,0.000112802
11.29005645,1.00E-09,1.119493585,0.000112902
11.3000565,1.00E-09,1.118953771,0.000113002
11.31005655,1.00E-09,1.118544552,0.000113102
11.3200566,1.00E-09,1.118300047,0.000113202
11.33005665,1.00E-09,1.118239156,0.000113302
11.3400567,1.00E-09,1.118364117,0.000113402
11.35005675,1.00E-09,1.118660572,0.000113502
11.3600568,1.00E-09,1.119099132,0.000113602
11.37005685,1.00E-09,1.119638272,0.000113702
11.3800569,1.00E-09,1.12022827,0.000113802
11.39005695,1.00E-09,1.12081581,0.000113902
11.400057,1.00E-09,1.121348815,0.000114002
11.41005705,1.00E-09,1.121781077,0.000114102
11.4200571,1.00E-09,1.122076248,0.000114202
11.43005715,1.00E-09,1.122210874,0.000114302
11.4400572,1.00E-09,1.122176216,0.000114402
11.45005725,1.00E-09,1.121978716,0.000114502
11.4600573,1.00E-09,1.121639124,0.000114602
11.47005735,1.00E-09,1.121190366,0.000114702
11.4800574,1.00E-09,1.120674394,0.000114802
11.49005745,1.00E-09,1.120138284,0.000114902
11.5000575,1.00E-09,1.119629965,0.000115002
11.51005755,1.00E-09,1.119193935,0.000115102
11.5200576,1.00E-09,1.118867369,0.000115202
11.53005765,1.00E-09,1.118676931,0.000115302
11.5400577,1.00E-09,1.118636601,0.000115402
11.55005775,1.00E-09,1.118746668,0.000115502
11.5600578,1.00E-09,1.118993988,0.000115602
11.57005785,1.00E-09,1.119353454,0.000115702
11.5800579,1.00E-09,1.119790516,0.000115802
11.59005795,1.00E-09,1.120264507,0.000115902
11.600058,1.00E-09,1.120732444,0.000116002
11.61005805,1.00E-09,1.121152938,0.000116102
11.6200581,1.00E-09,1.121489865,0.000116202
11.63005815,1.00E-09,1.121715453,0.000116302
11.6400582,1.00E-09,1.121812545,0.000116402
11.65005825,1.00E-09,1.12177584,0.000116502
11.6600583,1.00E-09,1.121612057,0.000116602
11.67005835,1.00E-09,1.12133902,0.000116702
11.6800584,1.00E-09,1.12098379,0.000116802
11.69005845,1.00E-09,1.120580029,0.000116902
11.7000585,1.00E-09,1.120164838,0.000117002
11.71005855,1.00E-09,1.119775365,0.000117102
11.7200586,1.00E-09,1.119445494,0.000117202
11.73005865,1.00E-09,1.119202884,0.000117302
11.7400587,1.00E-09,1.119066647,0.000117402
11.75005875,1.00E-09,1.119045843,0.000117502
11.7600588,1.00E-09,1.119138928,0.000117602
11.77005885,1.00E-09,1.11933418,0.000117702
11.7800589,1.00E-09,1.119611053,0.000117802
11.79005895,1.00E-09,1.119942301,0.000117902
11.800059,1.00E-09,1.120296659,0.000118002
11.81005905,1.00E-09,1.120641804,0.000118102
11.8200591,1.00E-09,1.120947321,0.000118202
11.83005915,1.00E-09,1.121187383,0.000118302
11.8400592,1.00E-09,1.121342916,0.000118402
11.85005925,1.00E-09,1.121403081,0.000118502
11.8600593,1.00E-09,1.121365942,0.000118602
11.87005935,1.00E-09,1.121238326,0.000118702
11.8800594,1.00E-09,1.121034895,0.000118802
11.89005945,1.00E-09,1.120776554,0.000118902
11.9000595,1.00E-09,1.120488364,0.000119002
11.91005955,1.00E-09,1.12019714,0.000119102
11.9200596,1.00E-09,1.119928983,0.000119202
11.93005965,1.00E-09,1.119706939,0.000119302
11.9400597,1.00E-09,1.11954902,0.000119402
11.95005975,1.00E-09,1.119466731,0.000119502
11.9600598,1.00E-09,1.119464255,0.000119602
11.97005985,1.00E-09,1.119538341,0.000119702
11.9800599,1.00E-09,1.11967889,0.000119802
11.99005995,1.00E-09,1.119870173,0.000119902
12.00006,1.00E-09,1.120092533,0.000120002
12.01006005,1.00E-09,1.120324393,0.000120102
12.0200601,1.00E-09,1.120544354,0.000120202
12.03006015,1.00E-09,1.120733184,0.000120302
12.0400602,1.00E-09,1.120875497,0.000120402
12.05006025,1.00E-09,1.120960984,0.000120502
12.0600603,1.00E-09,1.1209851,0.000120602
12.07006035,1.00E-09,1.120949178,0.000120702
12.0800604,1.00E-09,1.12085998,0.000120802
12.09006045,1.00E-09,1.120728785,0.000120902
12.1000605,1.00E-09,1.120570091,0.000121002
12.11006055,1.00E-09,1.120400097,0.000121102
12.1200606,1.00E-09,1.120235094,0.000121202
12.13006065,1.00E-09,1.12008993,0.000121302
12.1400607,1.00E-09,1.119976674,0.000121402
12.15006075,1.00E-09,1.11990361,0.000121502
12.1600608,1.00E-09,1.119874639,0.000121602
12.17006085,1.00E-09,1.119889142,0.000121702
12.1800609,1.00E-09,1.119942302,0.000121802
12.19006095,1.00E-09,1.120025838,0.000121902
12.200061,1.00E-09,1.120129065,0.000122002
12.21006105,1.00E-09,1.120240152,0.000122102
12.2200611,1.00E-09,1.120347435,0.000122202
12.23006115,1.00E-09,1.120440629,0.000122302
12.2400612,1.00E-09,1.120511826,0.000122402
12.25006125,1.00E-09,1.120556157,0.000122502
12.2600613,1.00E-09,1.120572081,0.000122602
12.27006135,1.00E-09,1.120561289,0.000122702
12.2800614,1.00E-09,1.120528251,0.000122802
12.29006145,1.00E-09,1.1204795,0.000122902
12.3000615,1.00E-09,1.120422725,0.000123002
12.31006155,1.00E-09,1.120365806,0.000123102
12.3200616,1.00E-09,1.120315879,0.000123202
12.33006165,1.00E-09,1.120278537,0.000123302
12.3400617,1.00E-09,1.120257244,0.000123402
12.35006175,1.00E-09,1.120253019,0.000123502
12.3600618,1.00E-09,1.120264408,0.000123602
12.37006185,1.00E-09,1.120287759,0.000123702
12.3800619,1.00E-09,1.12031776,0.000123802
12.39006195,1.00E-09,1.120348181,0.000123902
12.400062,1.00E-09,1.120372744,0.000124002
12.41006205,1.00E-09,1.120386003,0.000124102
12.4200621,1.00E-09,1.120384142,0.000124202
12.43006215,1.00E-09,1.120365571,0.000124302
12.4400622,1.00E-09,1.120331239,0.000124402
12.45006225,1.00E-09,1.120284627,0.000124502
12.4600623,1.00E-09,1.120231388,0.000124602
12.47006235,1.00E-09,1.120178699,0.000124702
12.4800624,1.00E-09,1.120134379,0.000124802
12.49006245,1.00E-09,1.120105893,0.000124902
12.5000625,1.00E-09,1.120099368,0.000125002
12.51006255,1.00E-09,1.12011873,0.000125102
12.5200626,1.00E-09,1.120165066,0.000125202
12.53006265,1.00E-09,1.120236304,0.000125302
12.5400627,1.00E-09,1.120327236,0.000125402
12.55006275,1.00E-09,1.120429887,0.000125502
12.5600628,1.00E-09,1.120534223,0.000125602
12.57006285,1.00E-09,1.120629105,0.000125702
12.5800629,1.00E-09,1.120703431,0.000125802
12.59006295,1.00E-09,1.120747334,0.000125902
12.600063,1.00E-09,1.120753337,0.000126002
12.61006305,1.00E-09,1.120717337,0.000126102
12.6200631,1.00E-09,1.120639291,0.000126202
12.63006315,1.00E-09,1.120523535,0.000126302
12.6400632,1.00E-09,1.120378647,0.000126402
12.65006325,1.00E-09,1.120216859,0.000126502
12.6600633,1.00E-09,1.120053031,0.000126602
12.67006335,1.00E-09,1.119903276,0.000126702
12.6800634,1.00E-09,1.119783376,0.000126802
12.69006345,1.00E-09,1.119707133,0.000126902
12.7000635,1.00E-09,1.119684844,0.000127002
12.71006355,1.00E-09,1.119722061,0.000127102
12.7200636,1.00E-09,1.119818786,0.000127202
12.73006365,1.00E-09,1.11996919,0.000127302
12.7400637,1.00E-09,1.120161909,0.000127402
12.75006375,1.00E-09,1.120380896,0.000127502
12.7600638,1.00E-09,1.120606757,0.000127602
12.77006385,1.00E-09,1.120818476,0.000127702
12.7800639,1.00E-09,1.120995346,0.000127802
12.79006395,1.00E-09,1.121118963,0.000127902
12.800064,1.00E-09,1.121175076,0.000128002
12.81006405,1.00E-09,1.121155138,0.000128102
12.8200641,1.00E-09,1.121057376,0.000128202
12.83006415,1.00E-09,1.12088728,0.000128302
12.8400642,1.00E-09,1.12065742,0.000128402
12.85006425,1.00E-09,1.120386575,0.000128502
12.8600643,1.00E-09,1.120098231,0.000128602
12.87006435,1.00E-09,1.119818541,0.000128702
12.8800644,1.00E-09,1.11957395,0.000128802
12.89006445,1.00E-09,1.119388679,0.000128902
12.9000645,1.00E-09,1.119282328,0.000129002
12.91006455,1.00E-09,1.11926784,0.000129102
12.9200646,1.00E-09,1.119350026,0.000129202
12.93006465,1.00E-09,1.119524835,0.000129302
12.9400647,1.00E-09,1.119779443,0.000129402
12.95006475,1.00E-09,1.120093167,0.000129502
12.9600648,1.00E-09,1.120439156,0.000129602
12.97006485,1.00E-09,1.120786693,0.000129702
12.9800649,1.00E-09,1.12110392,0.000129802
12.99006495,1.00E-09,1.121360741,0.000129902
13.000065,1.00E-09,1.121531648,0.000130002
13.01006505,1.00E-09,1.121598206,0.000130102
13.0200651,1.00E-09,1.121550975,0.000130202
13.03006515,1.00E-09,1.12139066,0.000130302
13.0400652,1.00E-09,1.121128372,0.000130402
13.05006525,1.00E-09,1.120784948,0.000130502
13.0600653,1.00E-09,1.120389329,0.000130602
13.07006535,1.00E-09,1.119976152,0.000130702
13.0800654,1.00E-09,1.119582709,0.000130802
13.09006545,1.00E-09,1.119245575,0.000130902
13.1000655,1.00E-09,1.11899719,0.000131002
13.11006555,1.00E-09,1.118862732,0.000131102
13.1200656,1.00E-09,1.118857586,0.000131202
13.13006565,1.00E-09,1.118985665,0.000131302
13.1400657,1.00E-09,1.119238764,0.000131402
13.15006575,1.00E-09,1.119597023,0.000131502
13.1600658,1.00E-09,1.120030483,0.000131602
13.17006585,1.00E-09,1.120501594,0.000131702
13.1800659,1.00E-09,1.120968482,0.000131802
13.19006595,1.00E-09,1.121388661,0.000131902
13.200066,1.00E-09,1.121722883,0.000132002
13.21006605,1.00E-09,1.121938782,0.000132102
13.2200661,1.00E-09,1.122013966,0.000132202
13.23006615,1.00E-09,1.121938284,0.000132302
13.2400662,1.00E-09,1.121715045,0.000132402
13.25006625,1.00E-09,1.121361039,0.000132502
13.2600663,1.00E-09,1.120905339,0.000132602
13.27006635,1.00E-09,1.120386948,0.000132702
13.2800664,1.00E-09,1.119851476,0.000132802
13.29006645,1.00E-09,1.119347125,0.000132902
13.3000665,1.00E-09,1.118920334,0.000133002
13.31006655,1.00E-09,1.11861149,0.000133102
13.3200666,1.00E-09,1.118451089,0.000133202
13.33006665,1.00E-09,1.118456746,0.000133302
13.3400667,1.00E-09,1.118631324,0.000133402
13.35006675,1.00E-09,1.118962388,0.000133502
13.3600668,1.00E-09,1.119423059,0.000133602
13.37006685,1.00E-09,1.119974195,0.000133702
13.3800669,1.00E-09,1.12056773,0.000133802
13.39006695,1.00E-09,1.121150869,0.000133902
13.400067,1.00E-09,1.12167078,0.000134002
13.41006705,1.00E-09,1.122079366,0.000134102
13.4200671,1.00E-09,1.122337686,0.000134202
13.43006715,1.00E-09,1.12241964,0.000134302
13.4400672,1.00E-09,1.122314559,0.000134402
13.45006725,1.00E-09,1.12202846,0.000134502
13.4600673,1.00E-09,1.121583826,0.000134602
13.47006735,1.00E-09,1.121017887,0.000134702
13.4800674,1.00E-09,1.120379534,0.000134802
13.49006745,1.00E-09,1.119725104,0.000134902
13.5000675,1.00E-09,1.119113404,0.000135002
13.51006755,1.00E-09,1.118600413,0.000135102
13.5200676,1.00E-09,1.118234135,0.000135202
13.53006765,1.00E-09,1.118050099,0.000135302
13.5400677,1.00E-09,1.118067922,0.000135402
13.55006775,1.00E-09,1.118289272,0.000135502
13.5600678,1.00E-09,1.118697444,0.000135602
13.57006785,1.00E-09,1.119258597,0.000135702
13.5800679,1.00E-09,1.119924571,0.000135802
13.59006795,1.00E-09,1.120637027,0.000135902
13.600068,1.00E-09,1.121332562,0.000136002
13.61006805,1.00E-09,1.121948351,0.000136102
13.6200681,1.00E-09,1.122427796,0.000136202
13.63006815,1.00E-09,1.122725717,0.000136302
13.6400682,1.00E-09,1.122812575,0.000136402
13.65006825,1.00E-09,1.12267737,0.000136502
13.6600683,1.00E-09,1.122328916,0.000136602
13.67006835,1.00E-09,1.121795364,0.000136702
13.6800684,1.00E-09,1.121121963,0.000136802
13.69006845,1.00E-09,1.120367252,0.000136902
13.7000685,1.00E-09,1.119597977,0.000137002
13.71006855,1.00E-09,1.11888318,0.000137102
13.7200686,1.00E-09,1.118287986,0.000137202
13.73006865,1.00E-09,1.117867647,0.000137302
13.7400687,1.00E-09,1.117662403,0.000137402
13.75006875,1.00E-09,1.117693636,0.000137502
13.7600688,1.00E-09,1.11796169,0.000137602
13.77006885,1.00E-09,1.118445574,0.000137702
13.7800689,1.00E-09,1.119104599,0.000137802
13.79006895,1.00E-09,1.119881805,0.000137902
13.800069,1.00E-09,1.120708897,0.000138002
13.81006905,1.00E-09,1.121512248,0.000138102
13.8200691,1.00E-09,1.122219448,0.000138202
13.83006915,1.00E-09,1.122765815,0.000138302
13.8400692,1.00E-09,1.123100292,0.000138402
13.85006925,1.00E-09,1.123190195,0.000138502
13.8600693,1.00E-09,1.12302438,0.000138602
13.87006935,1.00E-09,1.122614524,0.000138702
13.8800694,1.00E-09,1.121994378,0.000138802
13.89006945,1.00E-09,1.121217018,0.000138902
13.9000695,1.00E-09,1.120350328,0.000139002
13.91006955,1.00E-09,1.119471073,0.000139102
13.9200696,1.00E-09,1.11865809,0.000139202
13.93006965,1.00E-09,1.117985202,0.000139302
13.9400697,1.00E-09,1.117514492,0.000139402
13.95006975,1.00E-09,1.117290562,0.000139502
13.9600698,1.00E-09,1.117336316,0.000139602
13.97006985,1.00E-09,1.117650654,0.000139702
13.9800699,1.00E-09,1.118208321,0.000139802
13.99006995,1.00E-09,1.118961935,0.000139902
14.00007,1.00E-09,1.119846021,0.000140002
14.01007005,1.00E-09,1.120782708,0.000140102
14.0200701,1.00E-09,1.121688594,0.000140202
14.03007015,1.00E-09,1.122482164,0.000140302
14.0400702,1.00E-09,1.12309111,0.000140402
14.05007025,1.00E-09,1.123458902,0.000140502
14.0600703,1.00E-09,1.123550019,0.000140602
14.07007035,1.00E-09,1.123353359,0.000140702
14.0800704,1.00E-09,1.122883503,0.000140802
14.09007045,1.00E-09,1.122179695,0.000140902
14.1000705,1.00E-09,1.12130259,0.000141002
14.11007055,1.00E-09,1.120329047,0.000141102
14.1200706,1.00E-09,1.119345395,0.000141202
14.13007065,1.00E-09,1.118439764,0.000141302
14.1400707,1.00E-09,1.117694169,0.000141402
14.15007075,1.00E-09,1.117177063,0.000141502
14.1600708,1.00E-09,1.116937042,0.000141602
14.17007085,1.00E-09,1.116998277,0.000141702
14.1800709,1.00E-09,1.117358123,0.000141802
14.19007095,1.00E-09,1.117987114,0.000141902
14.200071,1.00E-09,1.118831379,0.000142002
14.21007105,1.00E-09,1.119817267,0.000142102
14.2200711,1.00E-09,1.120857783,0.000142202
14.23007115,1.00E-09,1.121860263,0.000142302
14.2400712,1.00E-09,1.122734621,0.000142402
14.25007125,1.00E-09,1.123401432,0.000142502
14.2600713,1.00E-09,1.123799129,0.000142602
14.27007135,1.00E-09,1.12388968,0.000142702
14.2800714,1.00E-09,1.123662201,0.000142802
14.29007145,1.00E-09,1.123134195,0.000142902
14.3000715,1.00E-09,1.12235025,0.000143002
14.31007155,1.00E-09,1.1213783,0.000143102
14.3200716,1.00E-09,1.120303749,0.000143202
14.33007165,1.00E-09,1.119221968,0.000143302
14.3400717,1.00E-09,1.118229813,0.000143402
14.35007175,1.00E-09,1.117416938,0.000143502
14.3600718,1.00E-09,1.116857668,0.000143602
14.37007185,1.00E-09,1.116604194,0.000143702
14.3800719,1.00E-09,1.116681708,0.000143802
14.39007195,1.00E-09,1.117085927,0.000143902
14.400072,1.00E-09,1.11778326,0.000144002
14.41007205,1.00E-09,1.1187136,0.000144102
14.4200721,1.00E-09,1.119795522,0.000144202
14.43007215,1.00E-09,1.120933412,0.000144302
14.4400722,1.00E-09,1.122025921,0.000144402
14.45007225,1.00E-09,1.122974984,0.000144502
14.4600723,1.00E-09,1.123694611,0.000144602
14.47007235,1.00E-09,1.124118667,0.000144702
14.4800724,1.00E-09,1.124206937,0.000144802
14.49007245,1.00E-09,1.123948934,0.000144902
14.5000725,1.00E-09,1.123365072,0.000145002
14.51007255,1.00E-09,1.122505096,0.000145102
14.5200726,1.00E-09,1.121443861,0.000145202
14.53007265,1.00E-09,1.120274828,0.000145302
14.5400727,1.00E-09,1.119101826,0.000145402
14.55007275,1.00E-09,1.11802982,0.000145502
14.5600728,1.00E-09,1.117155492,0.000145602
14.57007285,1.00E-09,1.116558509,0.000145702
14.5800729,1.00E-09,1.116294245,0.000145802
14.59007295,1.00E-09,1.116388657,0.000145902
14.600073,1.00E-09,1.116835754,0.000146002
14.61007305,1.00E-09,1.117597939,0.000146102
14.6200731,1.00E-09,1.118609168,0.000146202
14.63007315,1.00E-09,1.119780695,0.000146302
14.6400732,1.00E-09,1.121008855,0.000146402
14.65007325,1.00E-09,1.122184249,0.000146502
14.6600733,1.00E-09,1.123201475,0.000146602
14.67007335,1.00E-09,1.123968574,0.000146702
14.6800734,1.00E-09,1.124415331,0.000146802
14.69007345,1.00E-09,1.124499696,0.000146902
14.7000735,1.00E-09,1.124211737,0.000147002
14.71007355,1.00E-09,1.123574749,0.000147102
14.7200736,1.00E-09,1.122643404,0.000147202
14.73007365,1.00E-09,1.121499072,0.000147302
14.7400737,1.00E-09,1.120242724,0.000147402
14.75007375,1.00E-09,1.118986009,0.000147502
14.7600738,1.00E-09,1.117841321,0.000147602
14.77007385,1.00E-09,1.116911728,0.000147702
14.7800739,1.00E-09,1.116281668,0.000147802
14.79007395,1.00E-09,1.116009276,0.000147902
14.800074,1.00E-09,1.116121016,0.000148002
14.81007405,1.00E-09,1.11660914,0.000148102
14.8200741,1.00E-09,1.117432194,0.000148202
14.83007415,1.00E-09,1.118518543,0.000148302
14.8400742,1.00E-09,1.119772623,0.000148402
14.85007425,1.00E-09,1.121083347,0.000148502
14.8600743,1.00E-09,1.122333951,0.000148602
14.87007435,1.00E-09,1.123412387,0.000148702
14.8800744,1.00E-09,1.124221356,0.000148802
14.89007445,1.00E-09,1.124687078,0.000148902
14.9000745,1.00E-09,1.124766016,0.000149002
14.91007455,1.00E-09,1.124448949,0.000149102
14.9200746,1.00E-09,1.12376199,0.000149202
14.93007465,1.00E-09,1.122764471,0.000149302
14.9400747,1.00E-09,1.121543823,0.000149402
14.95007475,1.00E-09,1.120207924,0.000149502
14.9600748,1.00E-09,1.11887555,0.000149602
14.97007485,1.00E-09,1.117665803,0.000149702
14.9800749,1.00E-09,1.116687444,0.000149802
14.99007495,1.00E-09,1.116029096,0.000149902
15.000075,1.00E-09,1.115751209,0.000150002
15.01007505,1.00E-09,1.115880512,0.000150102
15.0200751,1.00E-09,1.11640746,0.000150202
15.03007515,1.00E-09,1.117286928,0.000150302
15.0400752,1.00E-09,1.118442077,0.000150402
